,ARSUSD,COPUSD,CLPUSD,Net trade in goods (value)_Colombia,Net trade in goods (value)_Chile,Net trade in goods (value)_United States,Net trade in goods (value)_Argentina,Exports in goods (value)_Colombia,Exports in goods (value)_Chile,Exports in goods (value)_United States,Exports in goods (value)_Argentina,Imports in goods (value)_Colombia,Imports in goods (value)_Chile,Imports in goods (value)_United States,Imports in goods (value)_Argentina,Insured Unemployment Rate,Chicago Fed National Financial Conditions Index,Federal Funds Effective Rate,Equity Market-related Economic Uncertainty Index,Economic Policy Uncertainty Index for United States,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Consumer Price Index: All items: Total: Total for Argentina,U.S. Exports of Goods by F.A.S. Basis to Argentina,U.S. Imports of Goods by Customs Basis from Argentina,Consumer Price Index: All Items: Total: Total for Chile,Unemployment Rate: Aged 15 and over: All Persons for Chile,U.S. Exports of Goods by F.A.S. Basis to Chile,U.S. Imports of Goods by Customs Basis from Chile,Consumer Price Index: All items: Total: Total for Colombia,Unemployment Rate: Aged 15 and over: All Persons for Colombia,U.S. Exports of Goods by F.A.S. Basis to Colombia,GDP_United States,GDP_Argentina,GDP_Chile,GDP_Colombia,Interest Rate_Columbia,Interest Rate_Chile,Interest Rate_Argentina,SP500,VIX,Merval,BBG_Comm_Index,BBG_Agriculture_Index,BBG_Aluminum_Index,BBG_Soybeans_Index,BBG_SoybeansOil_Index,BBG_Copper_Index,BBG_Coffee_Index,BBG_Cocoa_Index,Crude Oil Commodity,Brent Crude Commodity,US GBond 1M,US GBond 6M,US GBond 1Y,US GBond 2Y,US GBond 5Y,US GBond 10Y,US GBond 30Y,Chile GBond 10Y,S&P CLX IPSA
2019-03-17,0.024547,0.000318,0.00149,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59022,2.40,88.70000,101.36000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,63.74,2822.47998,12.88,33933.101563,81.5838,40.9523,29.9702,179.35,33.0707,271.34,7.9098,47.6793,59.09,67.16,2.4559,2.5093,2.5157,2.444,2.4001,2.444,3.015,4.25,5324.12
2019-03-18,0.02499,0.000321,0.001494,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59022,2.40,47.71000,77.23000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,63.71,2832.939941,13.1,34939.300781,81.8765,40.8717,30.339,178.66,33.082,271.62,7.833,47.6672,59.09,67.54,2.452,2.511,2.516,2.456,2.414,2.456,3.01,4.25,5324.4
2019-03-19,0.024979,0.000324,0.001525,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59022,2.40,52.19000,82.83000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,63.87,2832.570068,13.56,34373.199219,82.093,40.8124,30.7474,178.31,32.8572,272.93,7.8168,47.8006,59.03,67.61,2.455,2.514,2.502,2.469,2.424,2.469,3.026,4.27,5305.72
2019-03-20,0.024682,0.000323,0.001499,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59022,2.41,49.81000,75.89000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,64.89,2824.22998,13.91,34743.898438,82.3797,40.8706,30.6086,178.71,32.8909,272.74,7.6631,46.5231,59.83,68.5,2.462,2.488,2.471,2.4,2.336,2.4,2.975,4.24,5245.09
2019-03-21,0.02448,0.000324,0.001511,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59022,2.41,19.41000,91.17000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,65.76,2854.879883,13.63,34186.101563,82.3473,41.0341,29.99,179.6,32.6999,271.34,7.6672,46.2874,59.98,67.86,2.462,2.491,2.481,2.41,2.343,2.41,2.963,4.17,5261.33
2019-03-22,0.024381,0.000324,0.001499,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.41,30.41000,83.99000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,66.66,2800.709961,16.48,32828.0,81.7507,40.9096,30.0416,178.26,32.2055,265.41,7.5944,46.8767,59.04,67.03,2.483,2.475,2.457,2.329,2.255,2.329,2.889,4.15,5209.98
2019-03-23,0.024381,0.000324,0.001499,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.41,36.66000,102.40000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,66.66,2800.709961,16.48,32828.0,81.7507,40.9096,30.0416,178.26,32.2055,265.41,7.5944,46.8767,59.04,67.03,2.483,2.475,2.457,2.329,2.255,2.329,2.889,4.17,5209.98
2019-03-24,0.024381,0.000324,0.001499,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.41,43.20000,127.53000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,66.66,2800.709961,16.48,32828.0,81.7507,40.9096,30.0416,178.26,32.2055,265.41,7.5944,46.8767,58.82,67.03,2.4737,2.4745,2.4466,2.329,2.2503,2.329,2.883,4.17,5209.98
2019-03-25,0.024419,0.000329,0.001474,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.40,36.37000,69.27000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,66.83,2798.360107,16.33,33166.300781,81.9158,41.0507,29.6807,178.81,32.3853,266.72,7.6227,48.1237,58.82,67.21,2.457,2.467,2.428,2.256,2.2,2.256,2.867,4.16,5193.52
2019-03-26,0.023795,0.00032,0.001472,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.40,24.66000,78.28000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,66.93,2818.459961,14.68,32627.599609,81.9936,40.9124,29.7957,177.67,32.1942,266.48,7.7116,48.583,59.94,67.97,2.462,2.48,2.428,2.26,2.193,2.26,2.867,4.14,5190.89
2019-03-27,0.023463,0.000317,0.00147,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.41,32.01000,92.66000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,67.76,2805.370117,15.15,32174.699219,81.5642,40.5682,30.1684,175.06,32.3853,267.33,7.5903,48.8252,59.41,67.83,2.447,2.46,2.396,2.208,2.165,2.208,2.821,4.1,5174.14
2019-03-28,0.022795,0.000313,0.001468,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59334,2.41,109.02000,53.74000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,68.35,2815.439941,14.43,32892.199219,81.0873,40.4888,30.0297,175.45,32.1718,268.21,7.6025,49.0239,59.3,67.82,2.408,2.441,2.396,2.23,2.203,2.23,2.81,4.14,5214.02
2019-03-29,0.022926,0.000314,0.001466,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59648,2.43,52.40000,91.25000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,68.16,2834.399902,13.71,33466.0,81.0872,39.995,30.1565,174.42,31.8684,274.14,7.6429,49.5268,60.14,68.39,2.452,2.441,2.401,2.274,2.243,2.274,2.82,4.15,5259.41
2019-03-30,0.022926,0.000314,0.001466,-0.856795,0.04295361,-71.005,0.6864354,3.448436,5.856103,137.476,5.390614,4.30523,5.81315,208.481,4.704178,1.3,-0.59648,2.43,60.81000,101.92000,253.322,196.7501,694.762379,389.652517,109.815956490553,7.17857694096086,1197.873345,888.656113,118.254144934718,10.6002149467771,1047.169761,19612486.4,5700890.0,172144703.4,864813.1,4.25,3.0,68.16,2834.399902,13.71,33466.0,81.0872,39.995,30.1565,174.42,31.8684,274.14,7.6429,49.5268,60.14,68.39,2.452,2.441,2.401,2.274,2.243,2.274,2.82,4.14,5259.41
2019-03-31,0.022926,0.000314,0.001466,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.59648,2.43,33.17000,134.75000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,68.16,2834.399902,13.71,33466.0,81.0872,39.995,30.1565,174.42,31.8684,274.14,7.6429,49.5268,61.59,68.39,2.4524,2.4355,2.3979,2.274,2.2596,2.274,2.832,4.14,5259.41
2019-04-01,0.023058,0.000314,0.001471,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.59648,2.41,88.02000,117.34000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,68.15,2867.189941,13.4,33006.800781,81.6727,40.3076,29.9107,176.64,32.1043,273.07,7.4488,50.5577,61.59,69.01,2.432,2.443,2.416,2.327,2.311,2.327,2.89,4.16,5256.67
2019-04-02,0.023414,0.000318,0.001496,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.59648,2.41,203.52000,130.56000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,68.15,2867.23999,13.36,33006.800781,81.8613,40.4062,29.7323,177.53,32.5426,271.29,7.4124,51.1911,62.58,69.37,2.429,2.452,2.406,2.308,2.29,2.308,2.886,4.16,5208.55
2019-04-03,0.023414,0.000319,0.001486,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.59648,2.41,43.03000,81.95000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.98,2873.399902,13.74,31765.099609,82.1833,40.5113,29.8433,177.28,32.3628,275.31,7.7116,51.6291,62.46,69.31,2.424,2.454,2.413,2.333,2.32,2.333,2.929,4.16,5222.96
2019-04-04,0.023343,0.00032,0.001499,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.59648,2.41,50.15000,82.78000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.69,2879.389893,13.58,32142.5,82.2323,40.8266,29.8274,178.81,32.8123,271.71,7.7076,52.48,62.1,69.4,2.421,2.454,2.411,2.339,2.317,2.339,2.919,4.16,5283.7
2019-04-05,0.023041,0.000319,0.001505,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.3,-0.60177,2.41,47.02000,50.15000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.38,2892.73999,12.82,32666.900391,82.3702,40.5481,29.7085,177.33,32.7561,270.27,7.5378,52.44,63.08,70.34,2.437,2.459,2.426,2.343,2.312,2.343,2.909,4.14,5254.94
2019-04-06,0.023041,0.000319,0.001505,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,27.06000,108.22000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.38,2892.73999,12.82,32666.900391,82.3702,40.5481,29.7085,177.33,32.7561,270.27,7.5378,52.44,63.08,70.34,2.437,2.459,2.426,2.343,2.312,2.343,2.909,4.14,5254.94
2019-04-07,0.023041,0.000319,0.001505,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,71.75000,127.54000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.38,2892.73999,12.82,32666.900391,82.3702,40.5481,29.7085,177.33,32.7561,270.27,7.5378,52.44,64.4,70.34,2.4345,2.4589,2.426,2.343,2.3154,2.343,2.909,4.14,5254.94
2019-04-08,0.022758,0.00032,0.001504,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,13.86000,58.07000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.17,2895.77002,13.18,33080.898438,82.7739,40.3929,29.3809,177.28,32.4511,273.76,7.5177,52.7547,64.4,71.1,2.429,2.464,2.429,2.358,2.326,2.358,2.924,4.1,5274.72
2019-04-09,0.022871,0.000321,0.001507,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,10.53000,60.19000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.94,2878.199951,14.28,31743.400391,82.6223,40.4327,29.4764,177.28,32.6256,273.92,7.5705,53.0195,63.98,70.61,2.421,2.465,2.423,2.344,2.304,2.344,2.909,4.05,5281.78
2019-04-10,0.023044,0.000321,0.001506,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,25.70000,71.78000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.76,2888.209961,13.3,32154.5,83.0616,40.5395,29.2575,177.94,32.6591,273.22,7.6206,53.0623,64.61,71.73,2.409,2.462,2.413,2.327,2.279,2.327,2.904,4.01,5278.0
2019-04-11,0.023265,0.000323,0.001511,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60177,2.41,8.43000,54.57000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.81,2888.320068,13.02,31501.0,82.2361,40.2238,29.1891,176.67,32.5767,269.67,7.3007,52.0383,63.58,70.83,2.411,2.459,2.42,2.356,2.314,2.356,2.937,4.08,5254.48
2019-04-12,0.023414,0.000327,0.001507,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.41,9.47000,75.79000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.86,2907.409912,12.01,31357.0,82.7086,40.356,29.2205,176.67,32.5434,274.97,7.3204,52.6763,63.89,71.55,2.424,2.464,2.436,2.396,2.375,2.396,2.971,4.11,5239.57
2019-04-13,0.023414,0.000327,0.001507,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.41,53.91000,66.73000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.86,2907.409912,12.01,31357.0,82.7086,40.356,29.2205,176.67,32.5434,274.97,7.3204,52.6763,63.89,71.55,2.424,2.464,2.436,2.396,2.375,2.396,2.971,4.11,5239.57
2019-04-14,0.023414,0.000327,0.001507,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.41,62.25000,161.23000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.86,2907.409912,12.01,31357.0,82.7086,40.356,29.2205,176.67,32.5434,274.97,7.3204,52.6763,63.4,71.55,2.4218,2.4574,2.4331,2.396,2.3734,2.396,2.973,4.11,5239.57
2019-04-15,0.023728,0.000325,0.001514,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.41,71.49000,76.25000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.85,2905.580078,12.32,31745.599609,82.3236,40.3187,29.2362,177.4,32.3544,274.04,7.3952,52.446,63.4,71.18,2.422,2.446,2.436,2.392,2.37,2.392,2.963,4.11,5232.32
2019-04-16,0.02403,0.000319,0.001514,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.41,10.89000,58.10000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,66.79,2907.060059,12.18,32290.199219,81.9654,39.8643,29.099,175.31,32.2544,273.72,7.3204,51.3551,64.05,71.72,2.429,2.465,2.446,2.416,2.409,2.416,2.993,4.13,5261.0
2019-04-17,0.023628,0.000316,0.001511,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.42,8.74000,63.24000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.12,2900.449951,12.6,32036.800781,81.6612,39.5717,29.0088,173.51,31.9876,276.93,7.0605,52.6062,63.76,71.62,2.424,2.467,2.446,2.402,2.401,2.402,2.992,4.11,5275.43
2019-04-18,0.024024,0.000316,0.001511,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60680,2.43,33.23000,56.96000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.12,2905.030029,12.09,32036.800781,81.7063,39.8544,29.2832,173.85,32.3322,272.55,7.3165,51.9311,64.0,71.97,2.413,2.464,2.443,2.384,2.369,2.384,2.959,4.09,5261.71
2019-04-19,0.023897,0.000317,0.00151,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,39.05000,48.34000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.12,2905.030029,12.09,32036.800781,81.7063,39.8544,29.2832,173.85,32.3322,272.55,7.3165,51.9311,64.0,71.97,2.413,2.464,2.443,2.384,2.369,2.384,2.959,4.09,5261.71
2019-04-20,0.023897,0.000317,0.00151,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,13.75000,52.37000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.12,2905.030029,12.09,32036.800781,81.7063,39.8544,29.2832,173.85,32.3322,272.55,7.3165,51.9311,64.0,71.97,2.413,2.464,2.443,2.384,2.369,2.384,2.959,4.09,5261.71
2019-04-21,0.023897,0.000317,0.00151,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,38.63000,83.39000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.12,2905.030029,12.09,32036.800781,81.7063,39.8544,29.2832,173.85,32.3322,272.55,7.3165,51.9311,65.7,71.97,2.4805,2.4615,2.4349,2.384,2.3658,2.384,2.964,4.09,5261.71
2019-04-22,0.024041,0.000318,0.00151,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,44.26000,78.68000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.87,2907.969971,12.42,30786.599609,81.9569,39.567,29.2832,173.17,32.2321,270.83,7.3125,51.2881,65.7,74.04,2.442,2.467,2.453,2.389,2.388,2.389,2.994,4.09,5234.3
2019-04-23,0.024073,0.000318,0.001505,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,21.36000,56.96000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,67.89,2933.679932,12.28,30926.699219,81.6437,39.3227,29.2362,170.2,31.5319,270.08,7.344,50.1965,66.3,74.51,2.429,2.462,2.437,2.364,2.361,2.364,2.981,4.09,5217.07
2019-04-24,0.023589,0.000315,0.001498,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,63.16000,60.14000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,68.37,2927.25,13.14,29746.599609,81.4341,39.0008,29.3342,168.89,31.3652,271.57,7.2732,49.2362,65.89,74.57,2.419,2.447,2.425,2.32,2.315,2.32,2.941,4.09,5201.44
2019-04-25,0.022768,0.000311,0.001487,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60990,2.44,40.07000,76.31000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,71.04,2926.169922,13.25,29556.800781,81.2183,39.1231,29.099,169.67,31.054,267.06,7.3519,50.0499,65.21,74.35,2.424,2.457,2.427,2.33,2.332,2.33,2.947,4.13,5170.42
2019-04-26,0.022198,0.000309,0.001483,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60937,2.44,18.76000,67.89000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,71.87,2939.879883,12.73,30001.099609,80.7614,39.0428,28.7814,168.55,30.9429,269.53,7.411,51.1484,63.3,72.15,2.434,2.454,2.411,2.288,2.295,2.288,2.926,4.13,5191.7
2019-04-27,0.022198,0.000309,0.001483,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60937,2.44,67.13000,56.25000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,71.87,2939.879883,12.73,30001.099609,80.7614,39.0428,28.7814,168.55,30.9429,269.53,7.411,51.1484,63.3,72.15,2.434,2.454,2.411,2.288,2.295,2.288,2.926,4.13,5191.7
2019-04-28,0.022198,0.000309,0.001483,-1.123491,0.28837,-72.598,1.314721,3.273722,5.980835,140.342,5.47559,4.397213,5.692466,212.94,4.160869,1.2,-0.60937,2.44,36.82000,107.52000,254.202,205.9571,691.729069,496.448397,110.338941500132,7.07240191684513,1136.510317,1071.942063,118.767720478982,10.6046902260134,1363.220817,19718925.4,5703125.6,171567114.0,871349.9,4.25,3.0,71.87,2939.879883,12.73,30001.099609,80.7614,39.0428,28.7814,168.55,30.9429,269.53,7.411,51.1484,63.5,72.15,2.434,2.454,2.411,2.288,2.295,2.288,2.926,4.13,5191.7
